Word,ACT_R_activation,Location_fan,List
loodgieter,110.98706045617183,False,40
clown,132.09240891824754,False,40
loodgieter,118.9256750182237,False,42
installateur,135.68931449478336,False,42
kloosterling,132.8788966921062,False,42
elektricien,118.98658396576863,False,42
muzikant,130.02181890592954,False,42
soldaat,119.49334535764788,False,42
artiest,142.97801162246225,False,42
jager,141.5746428038005,False,42
kunstenaar,128.78524930277615,False,42
admiraal,128.45592643098587,False,42
kluizenaar,119.82217074804028,False,42
missionaris,127.7651612513201,False,42
barman,127.66660770207854,False,42
monnik,117.5823824227115,False,42
schilder,128.07805269809697,False,42
stroper,133.9841654419845,False,42
ober,126.59065686870477,False,42
kapitein,123.43087233349064,False,42
dokter,115.62538336634358,False,42
monteur,130.44761688525116,False,42
chirurg,115.41858495593725,False,42
neuroloog,133.13961861496915,False,42
internist,121.71889876975501,False,42
kolonel,138.29913485242545,False,42
internist,122.91266701315656,False,44
goochelaar,124.67384516677023,False,44
notaris,123.43588525113725,False,44
vertaler,135.52776907000734,False,44
consument,131.8590954926153,False,44
raadsman,128.07695943205238,False,44
bakker,148.41247420143884,False,44
dokter,121.57477686558492,False,44
acrobaat,124.08023005852465,False,44
auteur,137.52046223267962,False,44
clown,132.71176656344545,False,44
verkoper,123.54949113115754,False,44
monteur,127.42086980629334,False,44
advocaat,113.2734806123125,False,44
kelner,110.55256403368712,False,44
barman,125.47585110941061,False,44
installateur,128.36167418307753,False,44
procureur,130.54723978826468,False,44
elektricien,116.01892686838121,False,44
chirurg,117.65980585695819,False,44
dompteur,120.42391591090326,False,44
kruidenier,134.25141693305562,False,44
neuroloog,133.6434786974143,False,44
loodgieter,113.5158330363591,False,44
illustrator,124.86080164986518,False,46
raadsman,131.47808669339452,False,46
internist,121.76805114419705,False,46
chirurg,114.69398575689415,False,46
kunstenaar,127.18123674084204,False,46
zwerver,121.87077567514369,False,46
dronkaard,121.62978341580992,False,46
elektricien,115.63353954310436,False,46
procureur,128.4942769700646,False,46
installateur,134.95260007986997,False,46
admiraal,130.95692635839816,False,46
artiest,141.33846931488898,False,46
neuroloog,129.6204680703162,False,46
kloosterling,131.99059768807294,False,46
missionaris,128.80808094677144,False,46
advocaat,116.83878545456461,False,46
graficus,123.36954685310879,False,46
notaris,124.66226463386386,False,46
deejay,135.6292716251499,False,46
loodgieter,116.93006583594541,False,46
monteur,132.1103368518334,False,46
kolonel,143.89870040644857,False,46
schilder,125.48694420638215,False,46
dokter,119.34977128908271,False,46
notaris,123.8851154195477,False,48
bakker,152.63962275744893,False,48
groenteboer,125.73237466465383,False,48
klant,117.0096675018584,False,48
wetenschapper,121.41265217375071,False,48
barman,126.632807297817,False,48
monteur,129.13668942010537,False,48
admiraal,135.64745258872745,False,48
neuroloog,135.95268939882047,False,48
installateur,130.13345518162703,False,48
internist,123.82179664757943,False,48
raadsman,128.60052721209166,False,48
procureur,128.66402917569025,False,48
serveerster,117.63973914164612,False,48
ober,121.3484259912612,False,48
onderzoeker,114.87065526298242,False,48
advocaat,113.92771658962539,False,48
loodgieter,114.66703898895962,False,48
consument,133.127656720069,False,48
elektricien,116.86160887632222,False,48
dokter,118.55457501000512,False,48
kapitein,133.31676623483412,False,48
kelner,111.340352634419,False,48
chirurg,115.90649175230037,False,48
monnik,117.64445040238564,False,50
kunstenaar,124.4353043683452,False,50
groenteboer,123.28455163103563,False,50
kloosterling,130.3830392667956,False,50
raadsman,132.53824248019384,False,50
illustrator,124.27034056673652,False,50
advocaat,119.26146110891392,False,50
bakker,149.69058430813578,False,50
neuroloog,131.13229241387043,False,50
kluizenaar,120.34558190621719,False,50
notaris,123.84325293837094,False,50
zanger,127.1394121142964,False,50
kruidenier,137.01913179617026,False,50
graficus,122.93986653831941,False,50
schilder,124.06046548688694,False,50
deejay,134.29889675913515,False,50
procureur,131.43459589567493,False,50
denker,133.76788005632184,False,50
slager,125.59729282821526,False,50
installateur,133.24624131077445,False,50
wetenschapper,113.28780225429472,False,50
missionaris,128.40207551817718,False,50
internist,124.72766337615136,False,50
monteur,135.6153318528312,False,50
consument,132.87108680593872,False,52
neuroloog,130.34188754427907,False,52
professor,135.65781478408314,False,52
wetenschapper,112.58780807501428,False,52
admiraal,125.37733252211166,False,52
raadsman,131.01232050428968,False,52
kloosterling,131.17313246498213,False,52
dokter,117.74599085696825,False,52
kluizenaar,121.46475166085015,False,52
klant,122.83597696314297,False,52
advocaat,117.36006345712498,False,52
monnik,117.94202132405098,False,52
soldaat,127.4105431048157,False,52
deejay,141.62252453444273,False,52
procureur,126.36263553216995,False,52
missionaris,126.94692241870331,False,52
notaris,129.22168258244042,False,52
groenteboer,131.7701824835552,False,52
internist,123.47562593271967,False,52
kruidenier,139.32455408551584,False,52
kolonel,138.7453703955779,False,52
chirurg,113.80978802688271,False,52
zanger,128.20213569318892,False,52
kapitein,123.47012944340597,False,52
goochelaar,125.22415478525079,False,54
loodgieter,111.15810025677095,False,54
barman,122.50568456441042,False,54
chirurg,122.03742654397132,False,54
monteur,124.80044212907222,False,54
zanger,134.68582059226432,False,54
bakker,149.20375793307554,False,54
serveerster,113.04524680868614,False,54
verkoper,124.60698792518616,False,54
ober,120.82747900899228,False,54
kelner,110.0357092814451,False,54
dokter,119.68402299458218,False,54
slager,121.38846735019754,False,54
clown,134.8100933920246,False,54
neuroloog,135.59452706129716,False,54
professor,139.67094001627635,False,54
klant,118.28449690958416,False,54
deejay,134.0236967434291,False,54
onderzoeker,119.61560133878086,False,54
internist,122.78516356432888,False,54
installateur,126.74174060900687,False,54
kruidenier,128.5339978097382,False,54
elektricien,115.10646673466866,False,54
groenteboer,118.66471151165216,False,54
dokter,119.04170561932895,False,56
zwerver,117.57236420962677,False,56
admiraal,132.58408364270042,False,56
kruidenier,132.60267945733244,False,56
monnik,122.35442864363613,False,56
artiest,140.6261293492695,False,56
kelner,114.05395444985469,False,56
kapitein,130.34029011414785,False,56
slager,126.19844160883494,False,56
graficus,130.46085926804628,False,56
serveerster,123.22209508248869,False,56
deejay,132.13482683640888,False,56
chirurg,121.46885446926018,False,56
schilder,130.04664012885803,False,56
muzikant,129.02212959628716,False,56
groenteboer,122.17316765101738,False,56
bakker,150.72202856892477,False,56
kloosterling,136.01624247577314,False,56
ober,123.90998295755494,False,56
dronkaard,117.11801072772806,False,56
neuroloog,132.56888081055106,False,56
internist,121.15113145132848,False,56
zanger,121.15919114472096,False,56
barman,123.94579291510408,False,56
acrobaat,121.55187958834915,False,58
barman,124.25530132849121,False,58
ober,119.94465093819792,False,58
